-0.64079,2.5676,2
-2.1025,-0.84934,1
-1.6493,-3.2661,4
0.57246,-3.7256,4
-3.46,-1.6711,1
0.39995,-3.589,4
-0.053761,3.3959,2
1.8282,-0.24369,3
-2.952,0.55213,1
-2.685,-1.2635,1
-1.9837,3.0061,2
0.16613,-2.6113,4
2.7182,1.5478,3
-4.242,0.44589,1
-3.15,-0.34895,1
5.0409,0.29271,3
0.4466,3.8921,2
4.2001,0.42677,3
-1.8993,-0.54044,1
4.0354,-0.821,3
-1.5993,-1.0862,1
2.4618,1.1506,3
-0.93526,-2.7792,4
0.86534,-2.3483,4
2.8154,0.3539,3
3.6515,1.3566,3
2.4837,-0.46236,3
3.337,0.13419,3
2.3078,0.62527,3
0.33079,-3.1298,4
-3.1245,-0.91751,1
-3.3953,0.015535,1
-3.5619,-0.51028,1
-3.0023,-0.65859,1
-0.085532,2.7429,2
-1.6952,1.5905,1
-2.5252,-0.81409,1
1.1901,-2.3589,4
-0.93752,2.5177,2
3.3282,0.22624,3
0.58291,-3.8369,4
-2.4838,-1.0892,1
-2.8827,0.10554,1
-3.8119,-0.91771,1
-2.7895,-0.32119,1
-1.6216,3.2032,2
0.74674,-2.0132,4
3.0479,0.92672,3
-0.046992,-3.0243,4
0.069903,-2.8519,4
-2.8825,-1.0199,1
2.8896,-0.013101,3
-4.4981,-0.47287,1
0.57355,3.8865,2
-0.43855,2.5392,2
0.82772,-4.6884,4
0.020352,4.64,2
-0.54887,2.2221,2
-3.5334,1.1739,1
0.45752,4.2117,2
-0.49843,-2.3302,4
-0.01648,3.0036,2
-2.5411,-1.5594,1
0.15937,4.6625,2
-2.4542,0.82548,1
0.52832,-3.8109,4
-2.1572,0.21445,1
0.48637,-2.821,4
-1.2693,3.6391,2
-0.2856,-4.8334,4
1.5765,-3.4295,4
-0.09921,2.6781,2
4.2425,2.6339,3
3.2198,0.30958,3
-2.5285,-0.55231,1
2.8179,0.66193,3
2.4428,-0.25751,3
1.5145,-3.1038,4
-1.9873,-0.59202,1
2.6329,1.2645,3
2.2724,0.87028,3
-1.3105,1.2149,2
-0.8164,4.1571,2
2.7663,-0.39488,3
4.2408,-0.071678,3
3.5394,0.36886,3
-0.67253,2.4273,2
0.73894,-1.6279,4
0.37182,4.1826,2
0.38918,2.2432,2
-2.4244,4.1767,2
2.7289,1.3115,3
3.6507,-0.12538,3
-1.7381,-1.2936,1
-1.9125,-0.28619,1
0.30333,-0.60753,3
-2.9127,2.3963,2
0.10862,-3.8222,4
-2.4079,-0.59889,1
0.83808,-3.2499,4
-0.1928,2.7826,2
-1.6467,2.896,2
-0.5913,3.6065,2
-0.77724,2.1643,2
2.681,0.96352,3
-1.3024,-3.07,4
2.7786,1.5548,3
-0.89769,-4.6167,4
-2.9062,1.033,1
-0.95249,2.3457,2
-2.8899,-0.54522,1
-0.77077,2.0019,2
3.6342,1.4625,3
3.4107,0.42789,3
-0.37587,2.9386,2
-2.4543,-1.0966,1
4.067,-0.78409,3
0.7759,-3.0078,4
2.8109,0.027555,3
0.063684,3.5397,2
3.3862,0.39063,3
-2.9271,-1.0399,1
-2.0203,-0.014151,1
-0.37815,2.2965,2
-0.9884,-1.4652,1
2.6371,0.75381,3
-2.988,0.090402,1
-2.14,1.6343,2
2.6736,1.4654,3
-3.0655,-1.3514,1
-0.67328,2.1245,2
-1.441,2.7259,2
-2.997,-1.3084,1
-3.905,-1.1014,1
-0.2251,0.81688,2
-1.6315,-0.85773,1
-0.05358,-3.9697,4
-4.1994,-1.6267,1
-0.13129,2.9332,2
2.1883,1.3752,3
-1.5096,3.0592,2
-3.8035,-1.8593,1
2.831,2.0748,3
0.29037,2.707,2
3.0499,1.6322,3
-0.054054,-3.3394,4
0.70225,-3.4482,4
1.9912,-3.381,4
0.88091,-4.0724,4
0.52801,-3.0781,4
2.6808,0.90079,3
-3.2289,-2.033,1
1.8834,0.79745,3
2.8492,1.0159,3
0.49869,-1.9237,4
-0.27877,4.9643,2
-1.7735,3.4834,2
0.43805,-4.5118,4
-2.903,-0.66149,1
1.0626,-2.9629,4
-1.9344,3.0973,2
-3.1875,-1.164,1
-0.611,3.2928,2
3.0258,-1.1337,3
0.053331,2.2862,2
-0.36206,-3.7113,4
2.5136,1.5109,3
1.2677,-5.5259,4
-4.2739,-0.64633,1
-1.7661,3.4649,2
2.9553,0.93958,3
-0.25174,2.8478,2
-1.1473,2.5935,2
3.7188,1.8882,3
-1.7082,3.5223,2
0.78609,-5.2963,4
-2.688,-0.16462,1
-3.3375,0.31364,1
-1.1543,2.7029,2
0.52833,3.3456,2
-3.2971,0.78847,1
0.79477,-2.82,4
1.7795,0.067903,3
-0.91454,3.5921,2
-1.2688,-0.88671,1
0.67013,-2.561,4
3.6774,0.07094,3
-0.18726,2.4359,2
-0.1223,3.9209,2
-3.6141,-2.033,1
-1.6078,1.7849,2
-0.7817,3.5604,2
-0.039332,-3.5154,4
3.8828,1.6913,3
-2.6874,-1.6177,1
0.85292,-3.0249,4
1.637,0.58992,3
-4.0245,-0.83252,1
2.3235,0.67112,3
-3.8349,-0.24035,1
0.55023,-2.1781,4
4.5643,-0.53608,3
-0.79631,3.8725,2
2.852,-0.014859,3
2.5577,0.055564,3
-0.29667,-3.8733,4
-2.3506,-1.5258,1
-1.1801,2.8335,2
3.0895,0.86675,3
3.9035,1.0242,3
