-1.1079,3.1749,4
0.50964,1.6281,1
0.75034,-0.37301,1
-1.5228,-1.6433,3
-0.39894,2.379,4
-3.3206,-1.1,3
0.097135,0.73721,1
1.8915,2.1965,2
-3.0613,-1.7269,3
0.85733,-0.81048,1
2.4267,2.9278,2
2.5557,1.9188,2
-3.6783,-2.4342,3
0.19808,-2.9055,5
1.8931,2.5348,2
-1.939,2.6222,4
3.1101,0.58957,5
2.2017,-1.1455,5
2.6475,0.25171,2
0.87897,-3.2841,5
1.6163,-1.7851,5
-2.1594,-1.6721,3
-3.5591,3.7573,4
0.98959,-0.93826,1
-2.5855,2.0627,4
-1.94,1.6175,4
-0.55075,-1.1508,1
0.13562,1.2861,1
-2.834,-1.8204,3
1.9549,2.6417,2
-2.3465,0.20512,4
1.0699,1.1768,1
-2.8066,-3.0008,3
2.0295,2.1464,2
-2.6959,-0.84097,3
0.44854,-1.4806,1
-0.58798,0.65442,1
0.88954,1.4896,2
-0.28387,0.89951,1
0.73498,-0.15086,1
-0.50144,-1.3288,1
-2.2535,-1.0144,3
2.8227,-2.6824,5
-0.65826,2.1544,4
0.26373,0.66954,1
-1.3397,-1.674,3
2.8847,-1.81,5
1.7752,0.33262,2
2.3013,-3.2973,5
-0.46443,-0.86363,1
0.93742,1.8173,2
2.3238,-1.7743,5
3.5279,-1.7263,5
-1.5191,-1.015,3
-3.1382,-3.0887,3
1.2632,-3.0931,5
1.1608,-1.7722,5
0.24707,-2.2363,3
3.5307,2.7673,2
1.4192,-1.789,5
-0.060684,1.5876,1
2.6969,2.2857,2
-1.3865,0.0118,1
-0.041681,-1.4106,1
-2.3707,-1.6982,3
0.92504,0.7425,1
2.9987,-2.105,5
-1.1594,1.9111,4
-1.9722,2.5177,4
-1.1271,0.26043,1
-1.8141,-2.5821,3
3.6177,1.8018,2
-2.08,-2.6209,3
0.47809,1.4544,2
0.036618,-2.2925,1
0.34876,-0.32307,1
2.5354,2.1289,2
-3.4922,-1.0337,3
1.3406,-0.25448,1
-1.4568,-2.4566,3
1.4067,4.3999,2
-0.087375,0.03968,1
-1.5539,1.6604,1
2.339,2.8873,2
-0.24493,0.69934,1
1.5454,-2.4321,5
2.0313,-0.64888,5
1.4041,-2.6237,5
0.65499,0.19158,1
1.9776,-2.5568,5
-2.3541,-2.7039,3
-3.236,2.0963,4
-2.0816,2.4385,4
2.3163,-1.9621,5
-1.9433,1.903,4
1.2779,-2.0605,5
0.49671,3.3358,2
2.3786,2.8343,2
2.6509,0.86383,2
0.084231,-0.36288,1
1.1651,2.4561,2
0.22747,0.7734,1
3.0678,-1.0132,5
-1.7045,1.0933,1
-1.7822,1.802,4
-1.1293,-2.1215,3
1.6475,-0.80839,1
0.91467,-0.2825,1
-1.2555,-0.50816,1
0.62849,-0.021451,1
1.8339,1.5382,2
1.2407,-0.83364,5
0.68417,-0.39952,1
2.1185,-2.308,5
2.449,-1.6444,5
-0.9587,-0.51942,1
-1.125,-1.9328,3
3.359,-1.511,5
1.268,2.1347,2
2.0106,-1.9189,5
0.41687,0.92051,1
-2.691,1.7114,4
-1.5137,0.084925,1
-1.2959,-3.5371,3
0.86487,0.054122,1
-0.45468,-1.7924,3
-1.4602,-1.3497,3
2.0877,1.3266,2
3.3306,-1.166,5
-1.7123,2.1797,4
-2.2412,2.1072,4
1.0553,-3.3522,5
0.45458,0.65163,1
0.41718,0.10189,1
-2.0171,1.3179,4
1.0047,1.4449,1
-2.0563,-1.8009,3
-2.8984,-3.0181,3
0.81989,1.1096,1
-1.5876,-1.9089,3
-1.2866,0.63425,1
-2.2463,1.1747,4
-0.076992,0.58806,1
-1.6526,-0.71797,1
-0.88214,-0.3525,1
-1.8581,-3.4095,3
-0.64559,-2.1654,3
2.4847,1.524,2
1.7138,1.9416,2
2.6933,-1.2954,5
1.8129,1.7854,2
0.37618,-3.4559,5
2.1589,2.5751,2
2.9666,-1.2632,5
1.1862,0.54696,1
-0.71326,0.49464,1
-0.77701,-3.0598,3
0.39975,-1.5735,3
-0.57286,-0.67323,4
1.2723,2.9948,2
-1.1479,-0.32247,1
-1.3764,-1.6239,3
