5.1742,12.758,2
10.716,11.765,1
13.36,4.7264,5
3.458,6.2481,4
11.654,17.91,3
16.977,4.4367,5
4.9731,6.5132,4
15.42,0.31131,5
17.5,8.3553,5
10.331,12.163,1
9.0084,7.9685,1
8.241,8.473,1
8.3928,8.2224,1
3.7459,5.1685,4
3.7267,4.0884,4
6.7187,6.9382,4
14.488,13.014,3
14.901,5.3847,5
16.35,13.42,3
4.2989,4.0578,4
5.8615,18.214,2
11.839,-0.034858,5
7.0946,4.555,4
14.098,6.4972,5
11.658,16.037,3
3.9575,5.5692,4
16.669,15.319,3
3.1422,15.057,2
3.6522,4.0254,4
7.104,12.505,1
8.6474,12.474,2
8.3696,14.717,2
1.9628,16.722,2
15.495,6.2372,5
18.208,3.7819,5
5.2423,9.6894,2
14.736,6.0359,5
14.094,6.9142,5
11.032,8.3788,1
11.346,13.289,1
9.3238,8.0862,1
5.2183,3.4213,4
16.167,5.0541,5
13.105,6.7784,5
14.791,3.074,5
5.4461,15.228,2
3.6552,4.2497,4
4.3319,13.89,2
13.925,14.947,3
12.791,12.144,1
8.3018,10.343,1
5.243,13.796,2
8.0703,10.515,1
5.2508,3.7248,4
6.0083,4.7638,4
18.463,3.6321,5
5.6334,13.565,2
15.506,15.812,3
15.588,4.6714,5
10.317,6.1792,4
5.2889,4.8886,4
10.11,11.16,1
13.491,4.6401,5
12.457,6.7076,5
17.734,13.555,3
17.647,16.98,3
5.4716,13.325,2
1.0911,4.4944,4
14.224,12.882,3
11.742,7.3119,1
4.849,7.3872,4
16.94,5.148,5
18.159,13.401,3
10.006,10.25,1
7.4326,8.1302,1
10.468,6.8678,1
6.2793,13.888,2
3.3621,13.954,2
5.4108,16.487,2
4.6338,17.281,2
16.259,13.783,3
4.9272,17.334,2
1.5982,4.5503,4
4.4201,6.6633,4
16.608,6.3688,5
5.6347,16.462,2
12.255,10.476,1
4.6347,0.016778,4
11.691,8.856,1
2.845,16.742,2
11.464,10.531,1
18.583,8.4667,5
17.958,6.2846,5
3.7154,7.0891,4
4.9083,13.08,2
9.0478,8.6175,1
15.609,7.0624,5
8.9379,8.5505,1
15.864,18.157,3
5.4796,11.817,2
1.8693,16.466,2
12.367,7.6708,1
10.962,11.232,1
6.1373,6.602,4
5.6805,4.7588,4
6.0339,17.905,2
19.407,5.3317,5
8.514,4.5717,4
15.699,13.485,1
12.643,10.749,1
15.573,13.849,1
13.563,3.6884,5
15.4,3.7804,5
8.0831,8.9132,1
3.3016,4.3389,4
13.484,10.984,1
3.6552,12.779,2
5.178,3.7904,4
4.0064,14.958,2
12.772,12.011,3
4.7982,4.5071,4
3.283,3.1136,4
9.7366,9.6658,1
6.039,3.1201,4
15.928,17.25,3
18.513,13.486,3
5.8237,-0.002743,4
14.115,4.8418,5
14.46,3.2473,5
11.358,12.326,3
8.2953,7.4519,1
3.4169,1.9209,4
15.321,16.172,3
15.872,13.457,3
14.269,1.5439,5
7.7713,3.7003,4
11.626,9.0763,1
9.3691,11.4,1
5.4737,9.5176,2
9.0209,8.7673,5
10.576,10.058,1
8.2055,6.6709,4
5.7565,13.186,2
11.574,11.723,1
9.1815,9.3797,1
2.9199,15.815,2
5.4994,13.776,2
16.985,4.2742,5
10.115,9.0562,1
9.7819,17.329,3
2.9465,10.881,2
1.9113,6.1192,4
16.875,12.955,3
10.737,8.3007,1
6.0223,12.29,2
12.505,5.4216,5
14.221,15.928,3
15.111,0.49488,5
4.8873,13.123,2
16.189,4.3812,5
13.599,5.5806,5
10.011,8.5991,1
17.509,2.8236,5
2.0006,19.338,2
