8.0395,7.1068,2
6.7342,6.0806,2
7.9506,5.8297,2
7.8468,5.3568,2
8.2243,4.9962,2
7.9769,8.1545,2
0.7497,3.9809,1
1.9354,2.7201,1
9.6936,6.9247,2
2.783,3.749,1
7.871,6.8399,2
2.1931,3.5089,1
2.5201,3.602,1
1.7661,2.1696,1
6.5884,5.572,2
8.3117,5.5233,2
7.7341,5.7988,2
3.3682,2.053,1
8.8156,7.1014,2
0.66124,3.5706,1
9.1506,7.5674,2
2.0323,5.2776,1
6.9266,8.4269,2
1.6195,2.2002,1
0.95058,3.0538,1
2.8879,4.9164,1
7.343,6.3236,2
7.9543,6.8973,2
0.79053,3.3573,1
1.9925,3.1191,1
3.4682,1.9701,1
2.4853,2.1147,1
8.1722,6.1083,2
-0.31024,1.3801,1
1.8806,4.2678,1
7.5089,7.103,2
2.4627,3.5201,1
7.8901,5.9961,2
8.6836,5.7949,2
4.1981,2.052,1
8.2961,8.2587,2
2.4456,3.8251,1
3.2871,1.3472,1
8.9652,8.6552,2
9.6801,7.3089,2
1.7968,3.9914,1
8.0007,6.1298,2
9.0356,7.5497,2
1.7578,2.9703,1
9.143,8.3174,2
2.8037,3.3121,1
7.1132,7.1331,2
7.8866,6.4075,2
3.3356,2.31,1
2.3767,3.8436,1
2.1348,2.842,1
9.4045,6.2601,2
8.9926,8.5904,2
8.1701,7.1787,2
0.43516,3.4016,1
1.8724,4.131,1
2.9611,3.6599,1
7.5151,7.3718,2
1.3327,2.3199,1
6.4374,6.5557,2
8.063,5.8075,2
3.074,2.658,1
-0.11293,2.593,1
4.2846,4.2881,1
5.807,7.4121,2
8.8401,5.5467,2
3.3451,3.1571,1
2.3313,3.2758,1
2.5291,2.7912,1
8.4709,7.5066,2
1.0657,2.939,1
8.1208,7.9935,2
1.8475,2.0061,1
1.944,3.337,1
8.7281,7.0704,2
8.3185,7.2903,2
1.1319,4.0114,1
2.6884,3.4198,1
7.6525,6.3162,2
1.9131,1.9584,1
9.6803,6.5158,2
1.6827,4.3064,1
2.0042,3.3623,1
6.4328,8.0617,2
8.7407,6.0072,2
0.32058,3.7893,1
7.3137,6.1929,2
2.4349,3.1397,1
6.7935,6.7107,2
3.0318,3.6363,1
10.372,5.8259,2
3.4346,3.3672,1
7.7522,6.3187,2
9.9243,6.7085,2
2.892,4.4159,1
-0.087378,3.4613,1
3.0636,2.4077,1
1.3799,1.4453,1
7.9962,6.3327,2
8.4291,7.4473,2
7.7965,5.9601,2
8.0399,7.7001,2
2.1816,2.6698,1
0.91967,3.6917,1
2.6587,1.9496,1
6.944,7.5516,2
2.1676,2.2783,1
8.1316,8.4466,2
7.6609,7.8235,2
2.977,2.3746,1
7.8989,5.1552,2
1.3432,2.969,1
8.8906,6.8984,2
7.2212,7.1495,2
8.3649,5.2974,2
2.7511,1.1001,1
3.6741,1.0451,1
2.1978,4.2611,1
9.6435,5.8825,2
6.8255,7.5505,2
8.4667,6.5954,2
